c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
4,6,2,0.603,122,2,7.3606,186.25,9911.2,1.1548e+05,0.73909,0.23909,33.931,362.01,1.0521e+06,2.0894e+12,0.19304,0.17414,115.73,62.154,49.675,230.31,51.771,0.00013843,3.9118e+05
4,6,3,0.692,71.7,2,5.57,145.58,7557.3,83254,0.62465,0.21085,19.951,238.31,6.3294e+05,1.2282e+12,0.14698,0.15009,104.62,53.391,38.602,205.19,35.261,0.00011716,2.6901e+05
4,6,4,0.843,21.6,2,2.9176,76.912,3868.4,44216,0.43692,0.14921,5.1887,83.281,1.6116e+05,4.2459e+11,0.078443,0.08792,81.49,36.771,21.128,135.33,12.342,8.5699e-05,99478
4,6,5,1,22.1,2,1.9399,53.054,2576.9,28617,0.37541,0.12236,2.0575,46.574,64789,2.095e+11,0.056266,0.062485,71.497,30.084,14.956,114.42,5.7321,7.7065e-05,51779
4,6,6,1.16,21.7,2,1.4825,42.273,1979.5,20573,0.34176,0.11154,1.1505,33.19,35487,1.1949e+11,0.045437,0.050682,67.768,27.447,12.404,110.12,3.613,7.0134e-05,34397
4,6,7,1.36,11.4,2,1.014,29.947,1356.1,13456,0.27812,0.092626,0.58939,20.222,18580,6.5736e+10,0.034067,0.040079,58.832,23.434,9.7211,89.532,2.0926,5.6446e-05,20737
4,7,2,0.599,171,2,9.8496,237.02,13414,1.4879e+05,0.91383,0.29388,55.878,530.61,1.8787e+06,3.4138e+12,0.259,0.22072,135.11,77.449,64.767,309.57,74.517,0.00015212,6.0987e+05
4,7,3,0.67,92.7,2,5.3893,150.5,7311.1,76856,0.59613,0.2038,18.409,247.57,6.0419e+05,1.0501e+12,0.13757,0.14285,105.2,53.436,37.545,198.71,34.538,0.00010653,2.5869e+05
4,7,4,0.854,51.6,2,2.6584,74.38,3572.3,38833,0.4288,0.13849,4.3183,83.374,1.3998e+05,3.4749e+11,0.073184,0.077828,79.501,35.256,19.116,135.8,10.511,8.3469e-05,89799
4,7,5,1.04,32.4,2,1.6959,51.405,2238.5,25017,0.33549,0.11235,1.6845,44.957,52639,1.6955e+11,0.046418,0.056921,68.219,28.499,13.67,105.55,4.8294,7.1081e-05,43278
4,7,6,1.23,47.2,2,1.1361,33.341,1510.7,16161,0.28103,0.08981,0.78142,23.814,25098,8.6584e+10,0.034726,0.040255,57.856,23.135,9.9033,93.569,2.3976,5.7272e-05,26384
4,7,7,1.39,29.4,2,0.86041,24.15,1140.8,11821,0.24802,0.088406,0.45578,13.933,14375,5.2985e+10,0.026983,0.039882,55.341,22.256,9.2928,80.888,1.4634,5.1913e-05,17261
4,8,2,0.607,126,2,7.8218,214.99,10797,1.085e+05,0.80139,0.27457,35.811,441.36,1.1827e+06,1.8395e+12,0.20606,0.20192,128,69.604,55.658,265.08,57.668,0.0001452,4.4623e+05
4,8,3,0.686,91.1,2,5.1888,146.79,7075,76056,0.59876,0.21437,16.771,239.32,5.4865e+05,9.8362e+11,0.13538,0.15009,106.05,53.46,37.638,199.9,33.062,0.00010912,2.4247e+05
4,8,4,0.831,68.8,2,3.1579,91.465,4233.2,45072,0.44768,0.15457,6.4001,120.84,2.048e+05,4.3929e+11,0.08545,0.092296,82.971,38.04,22.688,147.87,14.455,8.4939e-05,1.1248e+05
4,8,5,0.999,42.8,2,1.8021,51.818,2378.7,25508,0.34453,0.11096,1.9195,47.349,60682,1.7696e+11,0.052084,0.055131,66.693,27.804,13.685,109.47,5.5349,6.9901e-05,47835
4,8,6,1.16,32.9,2,1.3534,38.206,1795.2,19012,0.31113,0.10095,0.99793,29.278,31996,1.1102e+11,0.042063,0.046272,62.884,25.305,11.301,93.661,3.1321,6.7388e-05,30306
4,8,7,1.31,31.1,2,1.1152,30.306,1486.6,15938,0.28668,0.095012,0.69421,19.588,22005,8.4963e+10,0.036297,0.042571,59.678,23.926,10.169,81.75,2.1777,6.3059e-05,23688
1,1,2,0.581,41,3,0.73787,15.85,892.72,13611,0.27579,0.10517,0.52523,3.0658,7661.3,2.1618e+10,0.025216,0.046569,90.037,35.066,13.871,102.07,5.9652,3.2725e-05,6269.6
1,1,3,0.645,14.9,3,0.54728,12.216,655.79,9384.6,0.23251,0.082318,0.29634,2.0434,4343.3,1.2579e+10,0.019761,0.032829,83.487,30.995,10.568,87.257,4.0359,2.5605e-05,3905.1
1,1,4,0.85,22.3,3,0.23226,6.1185,264.45,4036.5,0.13829,0.043497,0.048298,0.67169,711.49,3.3005e+09,0.0093289,0.014037,62.434,21.175,4.931,51.359,1.0343,1.6631e-05,1186
1,1,5,0.995,3.13,3,0.14806,4.0851,169.65,2448.7,0.11707,0.036664,0.017708,0.35747,265.14,1.5594e+09,0.0072227,0.010467,55.234,18.35,3.8532,42.639,0.45515,1.4736e-05,618.76
1,1,6,1.23,30,3,0.097676,2.4883,111.25,1730,0.088475,0.03158,0.007982,0.14704,127.94,9.1345e+08,0.0047955,0.0089383,47.635,15.84,3.1755,36.283,0.20838,1.1423e-05,372.8
1,1,7,1.38,23,3,0.079572,1.9601,88.604,1312.5,0.085688,0.030297,0.005422,0.13334,87.927,6.6627e+08,0.0053433,0.0089714,42.338,14.162,2.9441,31.759,0.13921,1.1118e-05,316.59
1,2,2,0.544,154,3,1.0155,20.863,1261.7,17437,0.34917,0.13118,1.0051,4.95,14692,3.6599e+10,0.034498,0.065697,100,40.854,17.996,114.43,8.6073,4.3684e-05,9815.6
1,2,3,0.616,54,3,0.66774,15.062,800.22,11428,0.25949,0.093586,0.42911,2.6635,6265.9,1.7603e+10,0.021341,0.039286,90.614,34.323,12.154,89.893,4.7405,3.2671e-05,4872.7
1,2,4,0.821,31.5,3,0.3067,8.0572,360.68,5848.6,0.17829,0.055151,0.096013,1.1159,1411,5.9982e+09,0.012973,0.019631,64.022,22.51,6.3041,66.03,1.3907,2.1338e-05,1749.6
1,2,5,1.05,42.1,3,0.17231,4.6905,195.56,2979.9,0.12081,0.038976,0.032864,0.48333,477.01,2.0917e+09,0.0074758,0.012191,52.631,17.983,4.1249,46.206,0.52835,1.5289e-05,762.52
1,2,6,1.17,55.5,3,0.11915,3.4283,136.51,2175,0.094384,0.033489,0.018675,0.26822,278.35,1.3989e+09,0.0051243,0.0098623,46.219,15.612,3.4264,37.672,0.30379,1.2178e-05,459.17
1,2,7,1.35,37.2,3,0.10104,3.0023,115.73,1709.8,0.096336,0.03195,0.010367,0.26926,156.52,1.0002e+09,0.0056355,0.009388,43.69,14.683,3.1883,35.166,0.20779,1.2719e-05,387.26
1,3,2,0.558,65,3,1.3259,19.407,1712.7,22531,0.58202,0.16913,1.6261,4.6952,25249,5.7096e+10,0.07409,0.090904,105.64,46.558,22.281,209.01,9.6322,5.4662e-05,15147
1,3,3,0.665,13.2,3,0.82959,12.62,1024,13388,0.46444,0.11557,0.61763,2.1862,9590.5,2.6195e+10,0.057041,0.050686,86.259,34.928,14.13,175.69,4.7443,3.6096e-05,7047.8
1,3,4,0.85,20.6,3,0.35841,7.0528,432.69,5852.8,0.27976,0.066093,0.12125,0.9788,1880.5,6.2619e+09,0.030097,0.024186,63.431,23.134,7.2819,112.49,1.306,2.33e-05,2263
1,3,5,1.1,8.07,3,0.18157,3.8662,210.1,3057.7,0.18843,0.04173,0.031025,0.37148,480.01,2.2581e+09,0.017624,0.013064,49.327,16.747,4.2847,73.484,0.4242,1.6947e-05,839.13
1,3,6,1.28,3.42,3,0.14463,2.831,165.79,2458.9,0.17314,0.041517,0.017345,0.22219,268.1,1.6781e+09,0.016932,0.013151,45.975,15.697,4.0793,66.646,0.25711,1.5756e-05,630.74
1,4,2,0.624,58.3,3,0.68446,14.159,834,10305,0.30632,0.10705,0.43496,2.5277,6569.7,1.5461e+10,0.026394,0.045998,92.275,36.035,13.623,110.88,5.3575,3.5476e-05,5594.4
1,4,3,0.733,14.2,3,0.37995,8.5935,452.56,5991.6,0.20924,0.067228,0.13454,1.1197,2011,5.8816e+09,0.015463,0.024266,73.683,26.472,7.9069,76.76,2.1625,2.362e-05,2395
1,4,4,0.851,13.4,3,0.22828,5.7041,256.49,3643,0.14767,0.047593,0.046647,0.57623,686.57,2.7799e+09,0.0091651,0.015235,64.003,21.86,5.2991,53.331,0.93117,1.7702e-05,1144.5
1,4,5,1.09,22.5,3,0.12963,3.4625,144.44,1968.4,0.10998,0.034862,0.014022,0.27831,209.08,1.0907e+09,0.005984,0.00988,52.951,17.533,3.6147,38.412,0.35468,1.4612e-05,501.69
1,4,6,1.29,3.84,3,0.090112,2.4582,101.25,1382.8,0.087864,0.030798,0.0076025,0.17129,115.71,6.2537e+08,0.004551,0.0086931,45.828,15.173,3.1032,32.03,0.19682,1.1363e-05,321.15
1,5,1,0.529,141,3,1.3805,23.478,1769.6,26152,0.47003,0.15819,1.897,6.9402,28306,7.4313e+10,0.047455,0.085658,99.806,44.199,22.516,154.5,11.98,5.766e-05,14584
1,5,2,0.591,125,3,1.1226,19.367,1411.7,20012,0.45466,0.14448,1.1782,4.56,17334,4.7634e+10,0.04478,0.073066,95.263,40.549,19.207,153.13,8.5076,5.2626e-05,10455
1,5,3,0.669,56.5,3,0.66358,13.199,807.39,11452,0.30929,0.092839,0.46523,2.456,7013,1.924e+10,0.025806,0.041162,75.975,29.769,11.831,107.66,4.3509,3.3862e-05,4900.7
1,5,4,0.862,56.1,3,0.28723,6.5835,333.92,5137.6,0.17584,0.051079,0.08007,0.85436,1193.9,5.0361e+09,0.011868,0.017202,56.831,19.967,5.7846,60.374,1.0785,2.0327e-05,1450.5
1,5,5,1.03,61.9,3,0.18635,4.6306,212.11,2799.9,0.14835,0.043369,0.031023,0.49666,469.65,1.913e+09,0.009672,0.013485,51.718,17.661,4.5632,55.469,0.50512,1.7803e-05,786.8
1,5,6,1.25,41.7,3,0.13603,3.1921,152.85,2151.7,0.13158,0.037825,0.01411,0.28792,215.66,1.2932e+09,0.0085895,0.011485,46.133,15.581,3.8137,45.028,0.2688,1.5893e-05,510.05
1,6,1,0.542,73.4,3,1.3272,25.087,1674.1,24915,0.44406,0.15504,1.5249,7.2248,22108,6.6509e+10,0.045105,0.079209,103.64,44.61,21.878,159.8,11.864,5.8355e-05,13611
1,6,2,0.597,69.4,3,0.93096,17.968,1155.6,17511,0.34739,0.1212,0.86314,3.9906,12508,3.6492e+10,0.030404,0.058129,89.091,36.46,16.217,122.4,7.4002,4.2565e-05,7918.1
1,6,3,0.681,50.2,3,0.58596,12.23,702.5,10183,0.24716,0.082919,0.33856,2.0903,4934.5,1.5205e+10,0.01885,0.033728,77.871,29.408,10.555,89.031,3.7968,2.8528e-05,3968.7
1,6,4,0.826,19,3,0.29749,7.2636,340.63,5028,0.16189,0.052286,0.085728,0.95322,1246.8,4.7927e+09,0.010221,0.017216,61.802,21.449,5.9258,62.039,1.2218,1.8612e-05,1505.7
1,6,5,1.01,11.5,3,0.18983,4.6004,212.56,2853.5,0.13374,0.040881,0.032752,0.42427,476.52,1.9954e+09,0.0070617,0.011624,55.129,18.452,4.3284,49.816,0.55032,1.7317e-05,776.42
1,6,6,1.16,13.3,3,0.13765,3.6522,155.18,2286.2,0.11765,0.037086,0.016837,0.32971,243.42,1.3789e+09,0.0062878,0.010477,49.395,16.527,3.7631,43.032,0.32005,1.535e-05,495.38
1,7,1,0.511,88.9,3,1.2382,23,1567,21215,0.4435,0.15762,1.2738,5.4227,18852,4.6213e+10,0.042607,0.079661,111,46.993,21.837,153.65,10.653,5.3441e-05,12460
1,7,2,0.568,67.6,3,0.87407,16.354,1059.8,13718,0.35847,0.11823,0.65039,3.0265,9608,2.4214e+10,0.031717,0.053201,97.854,38.826,15.713,128.55,6.4801,3.8333e-05,7043.6
1,7,3,0.68,55.1,3,0.50558,10.148,597.18,8175,0.25556,0.078674,0.23667,1.4549,3525.1,1.0926e+10,0.019293,0.029682,77.092,28.65,9.53,98.883,3.0186,2.6205e-05,3199.3
1,7,4,0.87,20,3,0.21959,5.3095,248.95,3687.6,0.14674,0.044436,0.04893,0.50211,715.22,2.8678e+09,0.0088371,0.013619,56.883,19.382,4.8872,60.04,0.81865,1.5701e-05,1065.1
1,7,5,1.04,39.2,3,0.13544,3.4407,151.77,2371.7,0.11232,0.035964,0.017552,0.27935,262.23,1.4151e+09,0.0058431,0.0098286,49.324,16.394,3.7259,40.963,0.36248,1.3963e-05,504.34
1,7,6,1.23,11.4,3,0.09782,2.726,109.6,1550.5,0.094449,0.030881,0.0093701,0.23281,139.85,7.0886e+08,0.0047449,0.008591,43.591,14.457,3.1421,35.471,0.21235,1.1827e-05,344.51
1,8,1,0.5,171,3,1.0031,20.768,1260.8,17653,0.37739,0.1375,0.94838,4.7846,14114,3.4615e+10,0.034227,0.066157,104.81,43.103,19.032,136.19,9.1341,4.3924e-05,8939.6
1,8,2,0.547,104,3,0.81652,16.226,1012.7,14629,0.33136,0.11559,0.64506,3.0184,9712.6,2.3421e+10,0.026857,0.052577,94.835,37.599,15.627,123.41,6.8594,3.7963e-05,6714.6
1,8,3,0.659,40.9,3,0.50074,10.366,600.7,8423.4,0.24662,0.079131,0.23947,1.4175,3520.3,1.003e+10,0.018125,0.03056,79.885,29.481,9.8363,90.583,3.2755,2.8604e-05,3137.3
1,8,4,0.822,29,3,0.25029,6.03,286.32,4162.2,0.15458,0.048577,0.059866,0.66072,876.87,3.2459e+09,0.0096506,0.015213,61.91,21.146,5.4269,59.854,1.078,1.7954e-05,1150.4
1,8,5,0.938,46.9,3,0.19084,4.5718,213.03,2591.6,0.14139,0.042716,0.028107,0.38574,412.23,1.6997e+09,0.0079419,0.012057,59.371,19.782,4.5207,48.63,0.62386,1.8582e-05,771.77
1,8,6,1.14,41,3,0.1216,3.0527,137.43,1775.8,0.1169,0.037643,0.01257,0.21209,184.73,8.705e+08,0.0060994,0.010773,51.461,17.28,3.7982,43.967,0.27862,1.4593e-05,434.56
2,1,2,0.6,69.5,3,2.5875,63.059,3317.6,45520,0.5852,0.20236,4.1511,40.693,74873,1.7759e+11,0.076837,0.11846,107.54,49.656,28.939,206.96,17.655,7.8167e-05,68140
2,1,3,0.658,42.1,3,1.9914,50.374,2526,33272,0.47209,0.16042,2.5181,27.533,45517,1.1315e+11,0.057672,0.08796,95.521,41.726,22.462,169.4,12.358,6.4358e-05,46312
2,1,4,0.85,23,3,0.95784,28.089,1210,16112,0.32213,0.1026,0.58947,10.652,10343,3.1915e+10,0.031713,0.045746,75.528,29.596,12.578,109.15,4.1285,4.3992e-05,16021
2,1,5,1.01,11.5,3,0.55494,16.979,695.67,8907.9,0.24451,0.074421,0.17919,5.0783,3124.5,1.2381e+10,0.020941,0.027099,63.454,23.198,8.1125,82.659,1.5112,3.7193e-05,7063.5
2,1,6,1.23,14.1,3,0.3635,10.655,451.99,5669.9,0.19881,0.062667,0.081111,2.4429,1433,6.4313e+09,0.014676,0.022161,54.521,19.619,6.4514,68.207,0.72345,3.0377e-05,3977.6
2,2,2,0.565,135,3,3.2046,80.232,4213.4,50371,0.69246,0.23547,5.9134,54.907,1.0882e+05,2.0867e+11,0.090966,0.14432,126.31,58.859,35.931,232.31,23.762,9.8693e-05,89856
2,2,3,0.642,84.7,3,2.0373,49.728,2634.3,33869,0.50444,0.17418,2.7466,26.597,51438,1.1439e+11,0.060389,0.099579,98.664,43.875,24.321,173.28,13.004,6.848e-05,50549
2,2,4,0.836,45.1,3,0.94531,25.763,1214.2,15854,0.32982,0.10312,0.54456,9.8712,10468,3.0795e+10,0.032427,0.04484,73.323,28.845,12.465,110.72,3.9709,4.73e-05,16422
2,2,5,1.02,45.5,3,0.57659,16.134,724.96,10372,0.24302,0.076108,0.22199,4.714,4076,1.5257e+10,0.020064,0.029802,60.96,22.825,8.4453,85.432,1.6772,3.6145e-05,7888.2
2,2,6,1.21,44.8,3,0.39645,10.573,492.78,6835,0.21164,0.063219,0.10279,2.3309,1838.5,8.0103e+09,0.016191,0.022948,54.921,19.829,6.6366,70.913,0.83847,3.1554e-05,4630.5
2,2,7,1.4,29.7,3,0.32183,9.3728,398.52,5222.9,0.19215,0.065797,0.065735,1.9529,1143.1,5.8203e+09,0.013887,0.024652,53.592,19.723,6.5135,66.979,0.52917,3.0397e-05,3302.9
2,3,2,0.583,76.2,3,3.3801,54.048,4592.5,55758,0.98003,0.25282,6.674,28.461,1.436e+05,2.6595e+11,0.18284,0.16564,115.58,58.472,35.415,349.2,20.243,0.00010031,1.2807e+05
2,3,3,0.695,40.3,3,2.2441,36.419,3002.3,36451,0.78145,0.19886,3.0216,15.166,62682,1.3376e+11,0.13161,0.11655,97.689,46.242,25.379,282.31,11.036,7.7007e-05,68656
2,3,4,0.872,78.7,3,1.1199,22.003,1476.1,17364,0.51675,0.12782,0.7407,6.9312,15038,3.7293e+10,0.070626,0.061556,77.729,32.36,14.775,193.82,3.7439,5.3381e-05,24171
2,3,5,1.03,15.6,3,0.64659,13.087,847.05,10555,0.37686,0.086972,0.25923,3.1215,5045.2,1.7319e+10,0.045142,0.036218,61.379,23.784,9.4713,132,1.5503,4.3201e-05,10886
2,3,6,1.22,0.115,3,0.42734,8.7883,553.68,7620.2,0.31024,0.071862,0.11278,1.7801,2221.2,1.0226e+10,0.036839,0.028912,52.18,19.794,7.4051,109.25,0.74276,3.5538e-05,6131.9
2,3,7,1.39,25,3,0.37122,7.4195,474.55,5810.6,0.29654,0.073881,0.081115,1.3737,1522.3,6.8607e+09,0.034584,0.029568,51.524,19.652,7.388,108.17,0.54781,3.3221e-05,4722.1
2,4,2,0.632,44.7,3,2.3122,55.117,3003.1,36606,0.58271,0.19986,3.2183,30.83,60874,1.2514e+11,0.071563,0.11822,105.96,48.408,27.558,204.59,14.756,7.8536e-05,61599
2,4,3,0.711,35.2,3,1.7602,42.846,2272.9,27937,0.49724,0.16491,1.8575,20.879,35562,8.3216e+10,0.056024,0.086322,95.244,41.323,21.287,172.04,9.6056,6.7981e-05,41642
2,4,4,0.879,17.2,3,0.80872,22.301,1030.3,14096,0.29245,0.095424,0.41819,7.6081,7954.9,2.4576e+10,0.026848,0.041102,69.422,26.983,11.181,96.849,2.9599,4.2072e-05,13937
2,4,5,1.08,8.87,3,0.51018,14.998,636.66,8459.8,0.22221,0.069989,0.17479,4.0573,3098.5,1.1443e+10,0.017724,0.026072,59.362,21.726,7.6844,74.823,1.3978,3.3848e-05,6678.6
2,4,6,1.29,0.553,3,0.34053,9.9883,422.97,5339.6,0.19371,0.060846,0.07686,2.2279,1373.5,5.5612e+09,0.014211,0.022405,52.76,19.054,6.2681,65.02,0.66467,2.9149e-05,3833.4
2,5,1,0.542,168,3,4.656,88.14,6176.2,87208,0.961,0.28807,12.437,72.178,2.3967e+05,5.3582e+11,0.15661,0.19444,125.03,66.342,45.431,318.24,34.284,0.00013123,1.6627e+05
2,5,2,0.616,104,3,3.5345,67.205,4628,57069,0.84999,0.25868,7.0203,42.467,1.3484e+05,2.8456e+11,0.12626,0.16329,117.95,59.451,37.136,294.97,22.983,0.00011199,1.0954e+05
2,5,3,0.689,83.1,3,2.4285,46.674,3142.8,39229,0.65548,0.19986,3.4719,23.735,66242,1.521e+11,0.085808,0.11611,98.245,46.192,26.672,226.24,13.278,8.4564e-05,64739
2,5,4,0.884,51.6,3,0.97806,22.283,1259.4,16885,0.3736,0.10748,0.64008,7.6242,12134,3.5524e+10,0.038956,0.050625,68.625,27.971,12.73,130.19,3.4346,4.7105e-05,17808
2,5,5,1.07,28.3,3,0.59542,14.1,754.24,9150.9,0.2908,0.078664,0.21943,3.896,4062.2,1.3446e+10,0.024773,0.031632,58.104,22.051,8.6671,104.53,1.4812,3.9841e-05,8212.5
2,5,6,1.27,28.9,3,0.41368,9.8586,523.12,6321.8,0.25628,0.069471,0.10333,2.1941,1918.6,7.567e+09,0.019886,0.026931,53.563,20.059,7.2258,93.798,0.74977,3.4213e-05,5012.4
2,6,1,0.558,79.5,3,3.7229,88.242,4950.5,72942,0.78569,0.25557,8.1349,71.801,1.5258e+05,3.8771e+11,0.11374,0.16656,124.06,62.044,40.533,271.72,30.105,0.00011136,1.1477e+05
2,6,2,0.621,73.6,3,2.6211,61.101,3455.6,46236,0.65137,0.20994,4.2159,35.81,77559,1.9202e+11,0.081899,0.12492,111.38,52.03,30.584,230.47,18.329,8.4652e-05,66270
2,6,3,0.706,36.9,3,1.74,40.916,2243.6,31239,0.48344,0.1535,2.0274,19.695,37228,9.9491e+10,0.055838,0.083831,88.145,38.65,20.752,168.14,10.023,6.4793e-05,39370
2,6,4,0.809,38.2,3,1.0986,27.265,1385,18489,0.3472,0.10508,0.74005,10.062,13296,4.1016e+10,0.032275,0.047903,74.8,29.653,13.257,115.16,4.6685,5.1559e-05,18934
2,6,5,0.996,11.8,3,0.62851,16.164,794.55,10730,0.26511,0.080144,0.22996,4.5857,4175.6,1.6638e+10,0.020342,0.03033,63.076,23.455,8.8857,87.373,1.684,4.249e-05,8561.4
2,6,6,1.16,5.6,3,0.41569,10.93,514.64,6796.2,0.22413,0.067769,0.10181,2.4536,1800,8.3737e+09,0.016129,0.024044,55.08,20.071,6.9964,77.348,0.84461,3.511e-05,4682.6
2,7,1,0.499,164,3,3.6456,83.139,4878.1,62072,0.76222,0.2575,7.7966,59.277,1.4997e+05,2.8512e+11,0.10428,0.16696,125.66,62.204,39.795,266.22,26.985,0.0001186,1.1733e+05
2,7,2,0.525,133,3,3.6442,83.188,4817.1,59499,0.78323,0.2595,7.7387,58.436,1.4765e+05,2.7622e+11,0.10865,0.16696,127.23,62.795,39.467,259.43,26.111,0.00011126,1.1589e+05
2,7,3,0.639,71.1,3,1.904,45.104,2455.9,34267,0.49204,0.1574,2.2928,21.413,44336,1.0842e+11,0.057087,0.08869,94.156,41.089,22.015,173.45,10.946,6.4643e-05,48384
2,7,4,0.84,35.1,3,0.88871,23.306,1118.1,14586,0.31265,0.097573,0.52283,7.5067,9678,2.7497e+10,0.0281,0.041656,71.467,27.744,11.599,114.04,3.1067,4.3856e-05,16006
2,7,5,1.03,36.7,3,0.51744,13.308,650.09,8955.2,0.23341,0.073087,0.17169,3.2733,3159.1,1.2431e+10,0.017665,0.027056,57.378,21.321,7.8831,83.576,1.2883,3.5657e-05,6973.2
2,7,6,1.2,33.5,3,0.3857,9.6726,483.02,6752.8,0.21701,0.067554,0.087472,2.0205,1610.7,7.9602e+09,0.014784,0.024281,53.837,19.882,6.9861,76.406,0.73806,3.2034e-05,4459.3
2,8,1,0.536,173,3,3.5468,86.545,4693.3,58801,0.76508,0.25267,7.2406,64.243,1.4027e+05,2.6113e+11,0.10503,0.16037,124.21,60.658,38.766,264.7,26.114,0.00010517,1.1478e+05
2,8,2,0.568,127,3,2.9523,69.438,3889.9,48465,0.68093,0.22636,5.2279,43.65,99849,1.9708e+11,0.08816,0.14032,115,54.684,33.415,235.5,20.553,9.5687e-05,89319
2,8,3,0.671,64,3,1.926,45.471,2472.7,33246,0.49262,0.16612,2.3483,22.004,42919,1.0326e+11,0.055017,0.09215,95.993,41.995,22.701,176.91,11.031,7.0312e-05,46495
2,8,4,0.833,40.2,3,0.97226,25.303,1230.3,16071,0.33456,0.1073,0.63343,8.9498,11492,3.1747e+10,0.030317,0.047893,73.975,29.273,12.794,122.61,3.781,4.5862e-05,16999
2,8,5,0.999,55,3,0.59423,16.809,750.83,9983.6,0.24755,0.076109,0.25758,5.0072,4636.8,1.5451e+10,0.019475,0.029643,59.619,22.363,8.5462,87.152,1.8345,3.533e-05,8486.9
2,8,6,1.14,24.1,3,0.43638,11.576,548.77,6646.7,0.22893,0.065972,0.11125,2.7845,2026.5,7.8646e+09,0.016853,0.022999,55.391,20.214,6.9041,82.25,0.95522,3.4016e-05,5230.7
3,1,2,0.611,65.8,3,5.1099,135.09,6583.7,90493,0.8234,0.25799,15.62,180.19,2.824e+05,7.1577e+11,0.13984,0.16677,118.26,59.569,41.694,288.95,33.124,8.3133e-05,1.9319e+05
3,1,3,0.702,54.4,3,2.948,88.322,3775.3,53905,0.55492,0.17532,5.8057,91.585,1.0344e+05,2.8733e+11,0.082404,0.10307,92.649,42.395,25.49,194.79,15.71,7.849e-05,90150
3,1,4,0.842,33.3,3,1.7763,54.374,2245.7,30593,0.41471,0.12804,1.9944,42.905,36536,1.0961e+11,0.052199,0.066008,76.545,32.298,16.398,136.77,6.6821,6.2881e-05,44289
3,1,5,1.04,31.5,3,1.0857,32.503,1367.8,18423,0.33453,0.09697,0.67774,19.22,11967,4.823e+10,0.034827,0.040394,64.454,25.333,10.895,119.16,2.8521,5.1073e-05,20284
3,1,6,1.19,26.1,3,0.81117,23.622,1003.4,13214,0.27135,0.081992,0.39965,11.516,7221.8,2.9011e+10,0.026408,0.034959,56.468,21.881,8.8569,95.465,1.6802,4.2669e-05,14539
3,1,7,1.43,2.6,3,0.55308,16.767,681.42,9292.3,0.21946,0.073845,0.20064,7.1964,3528.6,1.7208e+10,0.019769,0.029712,51.172,19.511,7.4111,76.076,0.92026,3.6279e-05,7952.3
3,2,2,0.574,174,3,6.024,166.62,8002.7,1.0625e+05,0.92955,0.28658,21.227,240,4.0369e+05,8.36e+11,0.15553,0.194,133.9,67.977,49.741,309.03,43.163,0.00014475,2.5653e+05
3,2,3,0.65,121,3,3.8995,102.81,5087.2,67442,0.66999,0.21254,10.187,118.19,1.9272e+05,4.2847e+11,0.10048,0.13376,103.86,49.827,32.791,218.22,23.138,9.9368e-05,1.4572e+05
3,2,4,0.848,59.5,3,1.9886,57.062,2523.1,34547,0.44103,0.13156,2.5895,46.316,47790,1.434e+11,0.054184,0.070764,77.215,33.202,17.407,148.91,8.0423,6.5953e-05,51396
3,2,5,0.991,70.8,3,1.2594,37.188,1581.3,21014,0.35404,0.099856,0.96582,23.912,17500,6.6121e+10,0.037678,0.043049,67.094,26.481,11.683,121.18,3.5899,5.4166e-05,24727
3,2,6,1.17,42.5,3,0.82879,24.145,1033.5,13211,0.28673,0.080707,0.42131,13.369,7642.7,3.0995e+10,0.02665,0.032529,57.638,21.943,8.6905,92.147,1.718,4.6604e-05,13701
3,2,7,1.38,29.7,3,0.62253,17.885,778.66,10682,0.25704,0.077185,0.25791,7.8674,4592.8,2.183e+10,0.022442,0.031564,54.122,20.613,7.9298,81.396,1.0225,4.3337e-05,9186.6
3,3,2,0.577,147,3,6.1747,109.68,8370.8,1.1082e+05,1.2081,0.30121,22.634,114.93,4.9769e+05,9.7751e+11,0.27686,0.21508,124.33,68.119,47.023,422.49,35.752,0.00013314,3.4072e+05
3,3,3,0.69,67.6,3,3.9218,73.437,5272.1,67681,0.94204,0.23547,9.4136,61.063,2.0364e+05,4.4392e+11,0.19056,0.15494,103.27,52.511,32.403,335.65,18.443,9.9502e-05,1.76e+05
3,3,4,0.876,29.8,3,2.0322,43.508,2711.9,33801,0.60006,0.15641,2.5393,26.625,53113,1.3636e+11,0.099329,0.085238,80.363,36.151,18.994,225.57,6.6292,6.9679e-05,65349
3,3,5,1.07,38.6,3,1.1474,24.529,1512.9,19360,0.46391,0.10686,0.81571,11.421,16683,5.6084e+10,0.064772,0.050113,62.814,25.964,11.883,164.29,2.5969,5.6333e-05,28051
3,3,6,1.25,5.01,3,0.8158,16.799,1076.9,13153,0.42665,0.09534,0.37737,6.2667,7730.9,2.9997e+10,0.057821,0.042186,57.774,23.254,9.9682,152.23,1.3909,5.0937e-05,16793
3,3,7,1.43,3.8,3,0.65338,14.005,859.73,10166,0.38806,0.092871,0.24149,4.8963,4877.2,2.0513e+10,0.048503,0.040054,55.661,22.319,9.2885,140.28,0.89126,4.6783e-05,12100
